,id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
14093,23579457,Chelsea Luxury Alcove Studio,17477908,Manhattan,Chelsea,40.74161,-73.99435,Entire home/apt,250,30,3,0.19,338
14094,23580002,Classic Brooklyn Apartment,176245949,Brooklyn,Red Hook,40.67656,-74.01656,Entire home/apt,140,2,59,3.68,77
14095,23582823,Cozy and charming 01 bedroom studio,4436365,Queens,Woodside,40.75524,-73.90768,Entire home/apt,120,3,2,1.5,180
14096,23583435,2 bedroom tourist heaven with outdoor space.,156557516,Queens,Long Island City,40.76044,-73.92955,Entire home/apt,200,1,54,3.38,338
14097,23584115,The Sweet Spot of NYC,49523787,Manhattan,Harlem,40.8232,-73.95463,Private room,55,1,39,2.37,153
14098,23584507,♥Private Master Bath | Express Train+Free Parking☆,34177401,Brooklyn,East New York,40.67563,-73.87866,Entire home/apt,86,1,154,9.53,311
14099,23586315,"Comfort, light and calm just 3 minutes from mid-town",76939238,Manhattan,Roosevelt Island,40.75988,-73.95097,Entire home/apt,130,2,3,0.2,300
14100,23593409,Chic + Relaxing Vibe + Close to Subway,12881634,Brooklyn,Bedford-Stuyvesant,40.68221,-73.92614,Entire home/apt,112,3,43,2.63,29
14101,23593582,Jestina's Place: Private bedroom &  livingroom!,111262060,Brooklyn,Flatbush,40.64105,-73.957,Private room,70,1,66,4.07,144
14102,23594177,Minimalist Brooklyn Artist's Loft (Fort Greene),25096301,Brooklyn,Fort Greene,40.68524,-73.97463,Entire home/apt,150,2,8,0.52,11
14103,23597076,Bronx Cozy 1 Bedroom Apartment with entire access.,176279414,Bronx,Williamsbridge,40.87021,-73.86095,Entire home/apt,85,2,83,5.19,329
14104,23601676,Heart of Astoria 3 bedrooms apt,8994053,Queens,Long Island City,40.76187,-73.92762,Entire home/apt,190,2,65,4.05,259
14105,23605182,Beautiful Private Room 5 min away from Mid-town,76939238,Manhattan,Roosevelt Island,40.76032,-73.95164,Private room,70,3,1,0.26,358
14106,23606468,NEW-BRIGHT-SPACIOUS-LES-W/D-2BATH-BY TRAIN-ROOFTOP,335046,Manhattan,Lower East Side,40.71374,-73.98907,Private room,100,3,10,0.62,361
14107,23606605,West Village  1 br  apartment w skylight&fireplace,17193773,Manhattan,West Village,40.73389,-74.00086,Entire home/apt,245,60,12,0.75,13
14108,23606804,Sunny One Bedroom in Bed Stuy Close to Train,5225104,Brooklyn,Bedford-Stuyvesant,40.68016,-73.91054,Entire home/apt,68,3,19,1.23,28
14109,23608085,Stylish bedroom in Park Slope near Barclays,1746811,Brooklyn,Park Slope,40.67913,-73.98015,Entire home/apt,95,1,8,0.52,6
14110,23608665,Huge bedroom with lots of light & free yoga/sauna!,6787883,Brooklyn,Carroll Gardens,40.68086,-73.9926,Private room,74,1,20,1.31,162
14111,23608727,Room in Cozy Apartment,15956611,Manhattan,East Harlem,40.80373,-73.93594,Private room,53,21,2,0.46,61
14112,23609407,Very small room near CUMC,176591085,Manhattan,Washington Heights,40.84389,-73.94127,Private room,45,1,1,0.07,90
14113,23609559,"Lofted bedroom with private bath, yard & tub",1699871,Brooklyn,Bushwick,40.68477,-73.908,Private room,125,3,1,0.06,1
14114,23610064,Private room w/memory foam QUEEN bed SUNNY space,130858402,Manhattan,East Village,40.72909,-73.98986,Private room,95,1,78,4.79,5
14115,23610557,Sunny Private Room in Prime Bushwick on the park!,2251176,Brooklyn,Bushwick,40.70374,-73.92497,Private room,45,3,17,1.04,16
14116,23611312,Spacious & Cozy Historical Flat,19922549,Manhattan,Two Bridges,40.7115,-73.9952,Entire home/apt,300,3,24,1.76,32
14117,23612681,Shared Room 1 Stop from Manhattan on the F Train,55724558,Queens,Long Island City,40.76006,-73.9408,Private room,55,4,2,0.65,89
14118,23612811,"Large, Sunny Private Bedroom in Kingsbridge, Bronx",19789539,Bronx,Fordham,40.86737,-73.89415,Private room,47,3,14,0.89,197
14119,23613576,♥Private Home Express Subway Station+Free Parking☆,34177401,Brooklyn,East New York,40.67426,-73.87969,Entire home/apt,140,1,30,2.18,4
14120,23613688,Clean Spacious Duplex by Yankee Stadium,175583687,Bronx,Highbridge,40.83604,-73.93099,Entire home/apt,240,1,22,1.4,1
14121,23614276,"Apto En la exclusiva zona Austin St, Forest Hills",176660539,Queens,Forest Hills,40.71895,-73.84249,Private room,120,1,3,0.29,322
14122,23614417,478 BROOKLYN  2 bedrooms/2 bathrooms (974sf),176663321,Brooklyn,Clinton Hill,40.68235,-73.96128,Entire home/apt,200,30,6,0.41,266
14123,23620728,Huge Private Garden Apt - Memory Foam Mattress,17105274,Brooklyn,Bushwick,40.69166,-73.90314,Private room,49,14,5,0.34,163
14124,23624930,Lisa's Comfort Zone,176763105,Queens,Jamaica,40.6743,-73.78471,Private room,70,1,41,2.76,67
14125,23626886,Excellent for Vacation or Business - Heart of NYC,176436884,Manhattan,Greenwich Village,40.7323,-73.99433,Entire home/apt,199,2,69,4.23,112
14126,23627524,Private Apartment steps from Central Park,2801739,Manhattan,East Harlem,40.78757,-73.95402,Entire home/apt,194,1,19,1.23,177
14127,23628745,"Queen Bedroom besides Central Park, West Side",176809727,Manhattan,Upper West Side,40.80076,-73.96236,Private room,105,2,38,2.38,300
14128,23629364,BEST value in Midtown! 1-bdrm luxury condo.,133288905,Manhattan,Midtown,40.75321,-73.97132,Entire home/apt,187,3,12,0.86,6
14129,23631288,Lower East Side Oasis  (private room),173406651,Manhattan,Lower East Side,40.71967,-73.98311,Private room,110,2,29,2.02,117
14130,23631725,Private Cozy Room,176679165,Queens,Corona,40.73917,-73.86362,Private room,40,1,78,4.81,69
14131,23632578,Chelsea Studio Steps from Madison Square Garden,3717633,Manhattan,Chelsea,40.75129,-73.99561,Entire home/apt,185,2,32,2.02,47
14132,23632853,Entire sunny 2-floor loft in East Williamsburg,6023250,Brooklyn,Williamsburg,40.70984,-73.9433,Entire home/apt,175,2,4,0.45,27
14133,23633175,Private room in a huge Red Hook loft,1772509,Brooklyn,Red Hook,40.67923,-74.00651,Private room,65,1,13,0.9,160
14134,23633872,Private Room in Crown Heights,91182678,Brooklyn,Crown Heights,40.67413,-73.9398,Private room,42,2,10,0.64,10
14135,23636223,Upper West Side Manhattan Comfort 2,67768251,Manhattan,Upper West Side,40.78353,-73.97802,Private room,45,30,4,0.36,242
14136,23642287,Hip 1 Bedroom w/Buddha Awaits You in Brooklyn,270404,Brooklyn,Crown Heights,40.67186,-73.93684,Entire home/apt,77,6,15,0.94,32
14137,23644523,Private & Peacful | Entire Place | High-Line,11243113,Manhattan,West Village,40.73976,-74.00953,Entire home/apt,200,10,11,0.76,365
14138,23646295,La Quinta Central Park West,172544686,Manhattan,Upper West Side,40.77597,-73.97686,Private room,179,1,4,0.25,270
14139,23649906,2 Bedroom Brooklyn Apt Minutes from NYC Landmarks.,177036542,Brooklyn,Bedford-Stuyvesant,40.6845,-73.95804,Entire home/apt,175,2,44,2.72,285
14140,23650259,"1 private bedroom in Lower East Side, Manhattan",176983812,Manhattan,Lower East Side,40.72142,-73.98411,Private room,350,10,2,0.13,87
14141,23650568,2 Bedroom by Bayside Train 21 mins from Manhattan,24771677,Queens,Bayside,40.76324,-73.77111,Entire home/apt,200,2,45,2.84,42
14142,23650576,Brooklyn Villa,177045672,Brooklyn,Bushwick,40.69786,-73.93287,Private room,65,3,4,0.25,342
14143,23651443,Matilda's House,32772480,Brooklyn,Prospect-Lefferts Gardens,40.65923,-73.96031,Entire home/apt,150,3,10,0.64,187
14144,23654584,Comfortable Shared Apt  In Midtown,175180318,Manhattan,Hell's Kitchen,40.76534,-73.98701,Shared room,75,1,59,3.64,362
14145,23660051,Room 3 - 1920's Style in Historic Victorian Home,173362161,Brooklyn,Flatbush,40.64318,-73.96835,Private room,62,2,67,4.19,50
14146,23660722,Beauty Renovated  1br +Balcony fully furnished!,26584499,Manhattan,Upper West Side,40.78299,-73.98318,Entire home/apt,150,31,1,0.07,332
14147,23662000,omoh comfort,177157966,Queens,St. Albans,40.69147,-73.76013,Private room,45,3,9,0.57,90
14148,23662887,Welcoming space w/ private room in Upper Manhattan,20618692,Manhattan,Washington Heights,40.83711,-73.94438,Private room,90,1,32,2.02,5
14149,23664280,"One bedroom apt in Astoria, close to subway stop",921431,Queens,Ditmars Steinway,40.77113,-73.90459,Entire home/apt,113,2,51,3.26,41
14150,23664916,"Beautiful 2 level apt, center of it Fort Greene!",8993896,Brooklyn,Fort Greene,40.69011,-73.96999,Entire home/apt,186,4,2,1.36,22
14151,23667137,"Safe Area Huge Room/ELECTRIC MASSAGE BED QUEENS,NY",115151548,Queens,Hollis,40.714,-73.77787,Private room,72,5,6,0.38,364
14152,23667332,The Turquoise Room,107040079,Brooklyn,Crown Heights,40.66561,-73.94156,Private room,42,4,36,2.34,292
14153,23668731,Family studio beside Empire State #68,177174475,Manhattan,Midtown,40.74805,-73.9868,Entire home/apt,120,1,8,0.53,267
14154,23668732,Family Studio beside Empire State #3,177174475,Manhattan,Midtown,40.74677,-73.98698,Entire home/apt,120,1,6,0.4,246
14155,23668734,Deluxe Studio view Empire State #10,177174475,Manhattan,Midtown,40.74796,-73.98814,Entire home/apt,137,1,10,1.03,182
14156,23668735,Deluxe Apartment view Broadway #5,177174475,Manhattan,Midtown,40.74731,-73.98821,Entire home/apt,163,1,11,1.42,221
14157,23668736,One Bedroom Apartment beside Empire State #9,177174475,Manhattan,Midtown,40.74636,-73.98681,Entire home/apt,153,1,7,0.49,226
14158,23668737,Family Studio beside Empire State #53,177174475,Manhattan,Midtown,40.74793,-73.98834,Entire home/apt,120,1,3,0.47,257
14159,23668738,Deluxe Studio view Empire State #8,177174475,Manhattan,Midtown,40.74826,-73.98873,Entire home/apt,137,1,7,0.96,218
14160,23668739,Family Studio besides Empire State Building #59,177174475,Manhattan,Midtown,40.74825,-73.98853,Entire home/apt,120,1,3,0.51,200
14161,23668740,Deluxe Studio view Broadway #4,177174475,Manhattan,Midtown,40.74657,-73.98691,Entire home/apt,163,1,8,0.63,225
14162,23668741,One Bedroom Apartment beside Empire State #4,177174475,Manhattan,Midtown,40.7474,-73.98685,Entire home/apt,153,1,4,0.27,216
14163,23668742,Family Studio beside Empire State #52,177174475,Manhattan,Midtown,40.74649,-73.98723,Entire home/apt,137,1,5,0.34,162
14164,23668743,Family Studio near Empire State #56,177174475,Manhattan,Midtown,40.74796,-73.98788,Entire home/apt,120,1,7,0.51,232
14165,23668745,Family Apartment One Bedroom beside Empire State #62,177174475,Manhattan,Midtown,40.74653,-73.98717,Entire home/apt,208,1,4,0.3,215
14166,23668746,One Bedroom Apartment beside Empire State #6,177174475,Manhattan,Midtown,40.74706,-73.98689,Entire home/apt,153,1,7,0.7,234
14167,23668747,Deluxe Apartment Fith Ave View #89,177174475,Manhattan,Midtown,40.74643,-73.98729,Entire home/apt,163,1,8,0.57,239
14168,23668754,Sunlit Charming Studio in Park Slope,29918034,Brooklyn,Park Slope,40.6701,-73.98151,Entire home/apt,110,30,25,1.63,125
14169,23669006,"4 bdrm Riverdale apt, 15-30 minutes to Manhattan",2965556,Bronx,Spuyten Duyvil,40.88316,-73.91151,Entire home/apt,360,2,8,0.51,71
14170,23669328,Private Bedroom in Apartment in Bushwick & Bedstuy,19356927,Brooklyn,Bushwick,40.68754,-73.91411,Private room,50,1,80,5.1,57
14171,23671009,"PARK SLOPE REDESIGNED apt 2 BDRS trains F,G,R,2,3!",87786261,Brooklyn,South Slope,40.66094,-73.98652,Entire home/apt,189,1,5,0.43,270
14172,23683049,Luxurious Three Bedroom,80344984,Manhattan,Harlem,40.82733,-73.94937,Entire home/apt,245,3,28,1.74,272
14173,23683520,Brownstone 439,90834217,Brooklyn,Bedford-Stuyvesant,40.6832,-73.93469,Entire home/apt,125,2,53,3.44,215
14174,23683924,Stunning designer loft in the heart of Downtown,6238348,Manhattan,Civic Center,40.71353,-73.99925,Entire home/apt,220,15,4,0.25,9
14175,23684655,Comfy and Spacious Oasis in Artsy Neighborhood,10964365,Queens,Ridgewood,40.70741,-73.91421,Private room,55,3,13,0.82,83
14176,23684864,Fort Greene 3 bedroom duplex apartment,13788158,Brooklyn,Fort Greene,40.69392,-73.97114,Entire home/apt,250,3,37,2.39,140
14177,23684973,"Gramercy Park. Private, on the park",7201216,Manhattan,Gramercy,40.7368,-73.98518,Private room,110,1,69,4.34,176
14178,23686606,Huge 1BR Wes Anderson Style Manhattan Apartment,4810688,Manhattan,Harlem,40.8067,-73.95621,Entire home/apt,175,3,43,2.89,37
14179,23687344,"Large Room in Brownstone, heart of historic Harlem",27046912,Manhattan,Harlem,40.80554,-73.95586,Private room,81,4,41,2.56,28
14180,23690062,Beautiful Shared Apt in West Midtown,175180318,Manhattan,Hell's Kitchen,40.76502,-73.98702,Shared room,75,1,59,3.64,174
14181,23692933,Luxury Townhouse w Balcony in West Village / Soho,170534355,Manhattan,West Village,40.72884,-74.00285,Entire home/apt,200,5,54,3.34,242
14182,23694603,"Lovely, sunny apt in Williamsburg close to L",1006421,Brooklyn,Williamsburg,40.71432,-73.94751,Entire home/apt,120,14,2,0.16,177
14183,23696307,"Lovely 2 bdr loft in Clinton Hill, Brooklyn",3464870,Brooklyn,Bedford-Stuyvesant,40.69219,-73.95851,Entire home/apt,150,3,11,0.8,2
14184,23702317,The Greenland In Harlem NYC,177562935,Manhattan,Harlem,40.81304,-73.9456,Private room,105,1,35,3.04,60
14185,23702356,The Yellow CropTop in Harlem NYC,177562935,Manhattan,Harlem,40.81274,-73.9455,Private room,147,1,3,0.3,57
14186,23702442,Sonder | 180 Water | Delightful 1BR + Rooftop,12243051,Manhattan,Financial District,40.70753,-74.00514,Entire home/apt,205,29,1,0.07,338
14187,23703345,Home Away From Home-2,147721837,Brooklyn,East New York,40.6663,-73.87448,Entire home/apt,139,3,25,1.61,70
14188,23709593,SUNNY X-LARGE ROOM WITH RIVER VIEWS,128416096,Manhattan,Harlem,40.82165,-73.95593,Private room,55,5,1,0.08,38
14189,23709995,Comfortable 1 Bedroom Gem in Chinatown / Lil Italy,153390633,Manhattan,Chinatown,40.71735,-73.99956,Entire home/apt,80,1,73,4.54,183
14190,23712143,2e chambre pour 1 personne où couple,161081229,Bronx,Morrisania,40.82434,-73.91377,Private room,40,2,80,5.01,291
14191,23713405,Sonder | 180 Water | Luxurious 1BR + Rooftop,12243051,Manhattan,Financial District,40.70805,-74.00581,Entire home/apt,205,29,2,0.14,10
14192,23713825,Private Room,145252418,Manhattan,East Harlem,40.80386,-73.93618,Private room,80,1,47,3.41,178
14193,23714194,Spacious Sunny Studio- heart of Lower East Side,15603100,Manhattan,Lower East Side,40.71908,-73.98379,Entire home/apt,220,2,40,2.51,1
14194,23714854,Gorgeous Room in Downtown Designer Apartment,48911266,Manhattan,Two Bridges,40.71262,-73.99592,Private room,119,3,17,1.31,86
14195,23718065,Room for rent in a family house,177761074,Queens,Long Island City,40.75373,-73.91902,Private room,60,1,1,1.0,326
14196,23719597,1 BR Near Union Square - a bridge to all boroughs,31665801,Manhattan,East Village,40.73294,-73.98847,Entire home/apt,178,3,40,2.75,83
14197,23723855,Sunny Room in Townhouse near Central Park,28752891,Manhattan,Upper West Side,40.79114,-73.9671,Private room,175,4,11,0.77,63
14198,23725946,Cozy Oasis is Clinton Hill.,13963575,Brooklyn,Clinton Hill,40.69404,-73.96233,Entire home/apt,130,3,15,1.06,41
14199,23727037,Brooklyn's Best Kept Secret,127345864,Brooklyn,East Flatbush,40.64174,-73.93193,Entire home/apt,135,2,26,2.21,29
14200,23727326,Spacious brand new apartment 2 bedrooms - 2bath,5832321,Queens,Glendale,40.69589,-73.89572,Entire home/apt,100,2,57,3.68,267
14201,23727923,2 Bedroom Apt Newly renovated-10 Min to Times SQ.,116067987,Queens,Astoria,40.75569,-73.92175,Entire home/apt,325,2,2,2.0,365
14202,23728057,Luxurious Brooklyn Getaway - Two Bedroom Apartment,15681707,Brooklyn,Crown Heights,40.67363,-73.91385,Entire home/apt,150,2,49,3.31,210
14203,23728069,Marlborough Road Air BnB,83899060,Brooklyn,Flatbush,40.64448,-73.96397,Entire home/apt,100,4,20,1.25,328
14204,23729632,"Sunny, clean & cozy room in Williamsburg",142248429,Brooklyn,Williamsburg,40.71166,-73.95955,Private room,75,6,25,1.79,84
14205,23733244,Bushwick Oasis,6106609,Brooklyn,Bushwick,40.68965,-73.91648,Private room,130,2,30,2.05,290
14206,23741795,"Cozy, Eclectic Brooklyn Getaway",75469247,Brooklyn,Crown Heights,40.67774,-73.95742,Entire home/apt,105,1,39,2.44,38
14207,23743988,"PRIVATE CLEAN APARTMENT, NEXT TO CENTRAL PARK!",85572162,Manhattan,Upper West Side,40.7943,-73.967,Entire home/apt,150,3,42,2.72,3
14208,23744530,Very Spacious 1BR with Park View,3447309,Manhattan,Harlem,40.80201,-73.95774,Entire home/apt,89,5,1,0.14,7
14209,23744762,Large Yankee stadium Bronx bedroom in spacious apt,8159536,Bronx,Concourse Village,40.83086,-73.92025,Private room,57,1,6,0.42,220
14210,23745442,"COZY PRIVATE ROOM, FLUSHING QUEENS Big room",178059867,Queens,Flushing,40.7561,-73.80622,Private room,50,1,63,3.94,156
14211,23745732,*Prime East Village* Quiet & Spacious 2BR Flat,178062766,Manhattan,East Village,40.73114,-73.98869,Entire home/apt,325,5,44,2.77,179
14212,23746579,"Spacious,sunny, artistic loft by the L train",124357,Brooklyn,Williamsburg,40.71603,-73.95432,Entire home/apt,300,1,70,4.63,1
14213,23747164,"Artsy NYC Apt & BACKYARD, 7 Minutes to Manhattan",83824521,Queens,Long Island City,40.75815,-73.92893,Entire home/apt,150,4,41,2.65,175
14214,23747567,"ARTIST APARTMENT, PERFECT LOCATION",1636933,Manhattan,Hell's Kitchen,40.76027,-73.98831,Entire home/apt,99,30,55,3.5,63
14215,23747957,Modern Harlem Gem,36052067,Manhattan,East Harlem,40.80185,-73.94515,Entire home/apt,250,2,17,5.54,47
14216,23749162,West Village Paradise - Large 1 bedroom,6989615,Manhattan,West Village,40.74069,-74.00546,Entire home/apt,175,3,18,1.13,175
14217,23750601,Charming & inviting Brooklyn Brownstone apartment,3605048,Brooklyn,Bedford-Stuyvesant,40.68052,-73.92952,Entire home/apt,100,2,25,1.55,65
14218,23756498,Private and Cozy in the Heart of Flatbush Avenue,74033494,Brooklyn,Flatbush,40.64296,-73.95238,Entire home/apt,125,2,31,2.93,64
14219,23760168,"HUGE *SUITE*, with EN SUITE, AC/Heat",30736639,Brooklyn,Bushwick,40.68609,-73.90733,Entire home/apt,105,2,80,5.08,77
14220,23761645,2BR Wakefield Bronx 20 min NYC 10 min  Westchester,16851857,Bronx,Wakefield,40.89691,-73.85121,Entire home/apt,69,21,11,0.75,343
14221,23761707,Large Private Room. Safe area. Near 4 and D trains,178229322,Bronx,Concourse Village,40.83218,-73.91951,Private room,47,5,61,3.8,130
14222,23762153,Private room in Hamilton Heights,120010130,Manhattan,Harlem,40.82557,-73.94927,Private room,50,7,2,0.13,358
14223,23763367,Astoria Prime,178237936,Queens,Astoria,40.77451,-73.92712,Entire home/apt,89,2,68,4.33,64
14224,23765706,Beautiful Large 1br in the middle of Manhattan,25939370,Manhattan,Chelsea,40.75068,-73.99811,Entire home/apt,172,30,6,0.5,195
14225,23768711,"Flushing 旅游,探亲,留学生首选 private bedrm, bath, livingrm",161899037,Queens,Flushing,40.75665,-73.83317,Entire home/apt,149,2,28,1.81,63
14226,23769218,Better than hotel whole apt next 2 MAIN ST Flushin,161899037,Queens,Flushing,40.75611,-73.83271,Entire home/apt,149,2,28,1.78,74
14227,23772767,First floor #6,151084261,Brooklyn,Williamsburg,40.71865,-73.94951,Private room,125,30,13,0.86,255
14228,23775392,"Big, Sunny 1 Bed- Roof Top Access-Central Location",83929557,Brooklyn,Prospect Heights,40.67657,-73.96465,Private room,75,2,7,4.2,17
14229,23780896,Delnewyorkroom,45845050,Queens,Jackson Heights,40.75204,-73.88902,Private room,70,5,3,0.19,189
14230,23784498,Entire 2 bedroom Brownstone apt - Bedstuy Brooklyn,1302843,Brooklyn,Bedford-Stuyvesant,40.68891,-73.93663,Entire home/apt,200,3,28,1.78,25
14231,23784779,Downtown private room (Queen Bed) + BREAKFAST,19909972,Manhattan,Two Bridges,40.71179,-73.99848,Private room,160,2,129,8.27,3
14232,23785875,Large Manhattan Duplex 30 mins to Times Square!,137916804,Manhattan,Washington Heights,40.85395,-73.93335,Entire home/apt,300,4,31,2.16,286
14233,23788475,Clean Room right by Columbus Circle / Central Park,26921064,Manhattan,Hell's Kitchen,40.76601,-73.98651,Private room,90,1,70,4.46,21
14234,23789480,Queen Charlotte’s in B’klyn  (accommodation for 1),37401126,Brooklyn,East Flatbush,40.64016,-73.94057,Private room,50,2,35,2.22,296
14235,23790556,A private bedroom in the Heart of the East Village,178520748,Manhattan,East Village,40.73099,-73.98477,Private room,89,1,114,7.97,38
14236,23790744,Park-lovers Paradise in Central Manhattan,113094141,Manhattan,Harlem,40.80442,-73.95629,Private room,60,1,77,4.97,132
14237,23791349,Modern style apartment in the heart of Bushwick,31427834,Brooklyn,Bushwick,40.68868,-73.90595,Entire home/apt,100,1,13,1.16,34
14238,23792606,Newest private room / 15 mins to Manhattan,178543960,Brooklyn,Greenpoint,40.72161,-73.94115,Private room,65,30,3,0.19,341
14239,23792656,G&G Brooklyn Palace,176001804,Brooklyn,Prospect-Lefferts Gardens,40.65924,-73.94959,Entire home/apt,125,2,68,4.45,290
14240,23799904,Bright and Beautiful 1BR in Downtown Flushing,5962328,Queens,Flushing,40.76035,-73.82181,Entire home/apt,85,30,3,0.2,256
14241,23803334,Cozy private room in the Heart of Williamsurg!,16158622,Brooklyn,Williamsburg,40.71725,-73.95704,Private room,86,2,34,2.34,156
14242,23804783,"Zen Private Bedroom ~Hamilton Heights, NY",178473107,Manhattan,Harlem,40.83093,-73.94724,Private room,99,1,10,0.96,31
14243,23807257,Historic Brownstone - Full Floor - Central Harlem,8662157,Manhattan,Harlem,40.80551,-73.94905,Entire home/apt,270,3,23,1.56,17
14244,23807600,A Gem close to every Borough in NYC!!,178665352,Queens,Jackson Heights,40.75122,-73.87977,Entire home/apt,195,3,23,1.49,302
14245,23807689,Il Ponte *LES* Suite - free street Parking & Wifi,116839989,Manhattan,Lower East Side,40.72051,-73.98357,Entire home/apt,110,30,54,3.4,193
14246,23809758,Modern Home with Exposed Brick on a Quiet Street,21012470,Brooklyn,Bushwick,40.70329,-73.92213,Private room,75,1,20,1.27,89
14247,23809978,2 bedrooms in a Red Hook Brooklyn home!,17129810,Brooklyn,Columbia St,40.68183,-74.00369,Private room,55,2,7,0.53,188
14248,23811416,★Minimalist Spacious Bright sunny room in Midtown★,4427689,Manhattan,Hell's Kitchen,40.76318,-73.98838,Private room,129,5,94,5.95,110
14249,23811541,"Luxury Apartment close to Time Square, NYC",23255533,Manhattan,Theater District,40.76155,-73.98619,Private room,139,3,10,1.24,189
14250,23812583,★ Clean/Trendy/Sunny room ★ in the center of NYC,4427689,Manhattan,Hell's Kitchen,40.76489,-73.98822,Private room,129,5,97,6.11,114
14251,23820164,The Spark Spot,3654624,Brooklyn,Bedford-Stuyvesant,40.68089,-73.91112,Entire home/apt,85,5,28,2.28,32
14252,23820465,Suite Dante-15 min Central Park+free street park,116839989,Queens,Astoria,40.75941,-73.92498,Entire home/apt,105,30,25,2.54,235
14253,23820909,Charming Bright Apartment Minutes From Manhattan,178636681,Brooklyn,Williamsburg,40.71097,-73.95895,Entire home/apt,110,3,11,1.05,90
14254,23821848,"Bright, super spacious 1.5 bedroom apt",14934881,Brooklyn,Williamsburg,40.72156,-73.96043,Entire home/apt,280,6,6,0.39,11
14255,23822397,Sunny room in Bushwick loft with private balcony,2793254,Brooklyn,Bushwick,40.70336,-73.91998,Private room,75,3,25,1.62,167
14256,23837148,Cozy and Sunny Space near Prospect Park,175507083,Brooklyn,Prospect-Lefferts Gardens,40.66114,-73.9498,Shared room,45,2,2,0.13,35
14257,23837898,The Sunset Affair,178986313,Brooklyn,Bedford-Stuyvesant,40.69174,-73.95921,Entire home/apt,100,1,91,5.8,79
14258,23838063,Spacious getaway room in the heart of Bushwick,149073048,Brooklyn,Bushwick,40.69837,-73.93045,Private room,67,5,34,2.31,102
14259,23838400,Spacious East village apartment,72142281,Manhattan,East Village,40.7293,-73.98488,Entire home/apt,200,1,29,1.87,176
14260,23838734,Bedroom in Harlem near Central Park,94219511,Manhattan,Harlem,40.80096,-73.9542,Private room,65,6,12,0.75,8
14261,23839013,New 2-Bedrooms on Grymes Hill,148130073,Staten Island,Grymes Hill,40.61758,-74.09112,Entire home/apt,110,2,69,4.47,19
14262,23839200,"Friendly, unpretentious, close to the subway",178303634,Brooklyn,South Slope,40.66501,-73.98992,Private room,49,6,48,3.13,5
14263,23839939,"*Location, Location | Chelsea | Meat Packing*",70307702,Manhattan,Chelsea,40.73959,-74.00105,Entire home/apt,199,3,36,2.44,293
14264,23840030,"Cozy, Convenient 10 min from Manhattan !",179010070,Queens,Woodside,40.75608,-73.90535,Private room,65,3,23,1.49,354
14265,23840461,Elegant room in Harlem,63417081,Manhattan,Harlem,40.82381,-73.94582,Private room,45,30,1,0.1,318
14266,23842204,Cozy Brooklyn Oasis 20min to Manhattan(for 1 or 2),38615080,Brooklyn,Crown Heights,40.67227,-73.95246,Private room,65,3,24,4.59,9
14267,23842721,Wendy's New York Homestay,12387523,Brooklyn,Bedford-Stuyvesant,40.68033,-73.94248,Private room,47,2,27,2.05,272
14268,23844034,Marce’s  Retreat- Perfection in NYC!,2478424,Queens,Elmhurst,40.73841,-73.88276,Entire home/apt,110,4,17,1.54,94
14269,23851659,Cozy bedroom in the heart of South Harlem,4113106,Manhattan,Harlem,40.80397,-73.95615,Private room,45,1,60,3.85,195
14270,23852303,A house in Flatbush.,5091423,Brooklyn,East Flatbush,40.64747,-73.95189,Entire home/apt,225,3,1,0.06,26
14271,23852718,"Sunlit Williamsburg Apartment, Prime Location",6527776,Brooklyn,Williamsburg,40.71549,-73.95579,Entire home/apt,200,2,13,1.01,3
14272,23856563,Sun-filled Artist Home 1BR in convenient L.I.C !,25497297,Queens,Long Island City,40.74643,-73.94693,Entire home/apt,125,2,10,0.84,8
14273,23857107,Spacious 1 Bedroom in TriBeCa,16308520,Manhattan,Tribeca,40.71359,-74.01049,Entire home/apt,150,3,8,0.51,66
14274,23857631,Very convinced new room for 2 at affordable price,140057330,Queens,Ridgewood,40.69651,-73.9057,Private room,50,1,37,2.39,45
14275,23857837,Renovated room perfect for 2 guests exploring NYC,140057330,Queens,Ridgewood,40.69729,-73.90571,Private room,50,1,22,1.53,59
14276,23858270,Renovated Studio Apt! Walk to the Subway & Ferry!,18768995,Brooklyn,Bay Ridge,40.62989,-74.02345,Private room,90,3,34,2.24,231
14277,23858353,A lovely taste of Brooklyn with this small bedroom,154302755,Brooklyn,Bedford-Stuyvesant,40.68907,-73.92806,Private room,60,2,42,2.8,324
14278,23858901,Spacious Designer Furnished 2BR in E Williamsburg,176246555,Brooklyn,Williamsburg,40.70743,-73.9416,Entire home/apt,154,3,5,0.35,80
14279,23859280,Travelers Cozy New York Getaway,9808458,Bronx,Kingsbridge,40.87257,-73.9009,Private room,65,1,2,0.21,364
14280,23860047,Beautiful 4 Bedroom Apartment,27615247,Brooklyn,Midwood,40.62301,-73.96253,Entire home/apt,150,14,3,0.24,3
14281,23861367,"Love Nest, Just for 2",21721684,Brooklyn,Bushwick,40.68469,-73.90761,Entire home/apt,69,3,64,4.06,219
14282,23868986,Beautiful room . Williamsburg / Greenpoint,178543960,Brooklyn,Greenpoint,40.72177,-73.93995,Private room,65,30,2,0.13,341
