,id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
16955,26573069,Prime Bushwick - 10 min to city - Superhost,15147054,Brooklyn,Bushwick,40.69675,-73.93374,Private room,57,2,42,3.43,348
16956,26574652,Private room in walking distance from Central Park,199828653,Manhattan,East Harlem,40.79872,-73.93954,Private room,59,1,66,5.38,126
16957,26574893,Private Room,199833548,Queens,Sunnyside,40.74166,-73.92658,Private room,70,1,50,4.25,339
16958,26576819,Cozy Em’s Place 2 (3 people),174492861,Queens,Jackson Heights,40.74942,-73.88248,Private room,49,2,6,0.5,89
16959,26584254,Minimal style bedroom close to Manhattan,199887038,Queens,Astoria,40.77031,-73.90793,Private room,68,2,10,0.89,53
16960,26584630,Park Slope getaway with giant outdoor space,6947681,Brooklyn,Park Slope,40.66986,-73.98668,Entire home/apt,120,2,23,1.86,4
16961,26587430,Big studio in beautiful Cobble Hill by waterfront,52538564,Brooklyn,Columbia Street Waterfront District,40.68988,-73.99907,Entire home/apt,135,4,1,0.45,13
16962,26592537,Super cozy & spacious room - house with backyard !,27497250,Brooklyn,Greenpoint,40.72694,-73.94868,Private room,80,3,5,0.41,55
16963,26593733,Affordable room in the heart of New York.,33055418,Manhattan,Midtown,40.74573,-73.98323,Private room,90,3,6,0.55,70
16964,26594390,Spacious Studio Apartment in Luxury Building,17407870,Queens,Hunters Point,40.75087,-73.94202,Entire home/apt,197,2,24,2.11,232
16965,26595733,Private Room near Columbia  University *,199946021,Manhattan,Upper West Side,40.8006,-73.96407,Private room,76,1,80,6.59,19
16966,26596388,PERFECTLY LOCATED PRIVATE APARTMENT - AFFORDABLE,199956234,Manhattan,Harlem,40.80448,-73.95567,Entire home/apt,139,1,58,4.89,96
16967,26597239,Close to everywhere in NY!! Cerca de todo en NY!!,158922261,Queens,Astoria,40.75709,-73.9145,Private room,51,2,21,1.86,151
16968,26599049,Cozy bedroom on the cusp of Williamsburg/Bushwick,3188892,Brooklyn,Williamsburg,40.71018,-73.94057,Private room,55,3,2,0.17,36
16969,26599360,"Parkslope, Brooklyns Best Neighborhood!",199985122,Brooklyn,Park Slope,40.67193,-73.98152,Private room,80,2,24,2.09,294
16970,26600090,Very close to Manhattan! Muy cerca de Manhattan,158922261,Queens,Astoria,40.75697,-73.91314,Private room,51,2,34,2.97,167
16971,26602263,"Quiet, Clean Bedroom in Prime Harlem Location.",1514109,Manhattan,Harlem,40.79976,-73.95119,Private room,69,3,28,2.36,4
16972,26602878,2  PRIVATE  ROOMS IN A  SPACIOUS APPARTEMENT,56338076,Manhattan,Harlem,40.81694,-73.93909,Private room,150,2,3,0.26,364
16973,26602955,COZY ROOM IN MANHATTAN MINUTES 2 TIMES SQR,158972140,Manhattan,Harlem,40.81678,-73.94246,Private room,85,1,7,0.62,180
16974,26603929,UWS Cozy room near Columbia UNIVERSITY***,199946021,Manhattan,Upper West Side,40.79978,-73.96295,Private room,52,1,64,5.42,11
16975,26604063,Private room close to Columbia university **,199946021,Manhattan,Upper West Side,40.79972,-73.96281,Private room,76,1,76,6.28,16
16976,26606648,"Big, Pretty & Right in the City!",7718759,Manhattan,Harlem,40.82763,-73.94404,Private room,63,1,19,7.92,16
16977,26606845,NYC Guest Suite with Loft-Free Ferry to Manhattan,50756378,Staten Island,Clifton,40.61543,-74.08513,Entire home/apt,100,2,5,0.43,312
16978,26607877,COZY ROOM 5 MNS WALK TO CENTRAL PARK NORTH,17344881,Manhattan,Harlem,40.80367,-73.94803,Private room,90,3,6,0.6,353
16979,26623526,apartment in ft Greene. Close to park and subway,952381,Brooklyn,Fort Greene,40.68705,-73.97336,Entire home/apt,133,28,6,0.52,307
16980,26632917,Casa Maritza,47924569,Brooklyn,East Flatbush,40.64629,-73.932,Entire home/apt,125,3,18,1.53,48
16981,26638676,Home Sweat Home,46970670,Manhattan,Battery Park,40.71106,-74.0157,Entire home/apt,91,28,5,0.41,47
16982,26640231,Magic at the Castle: private bedroom and bathroom,27964506,Bronx,Throggs Neck,40.81639,-73.81954,Private room,60,1,13,1.09,35
16983,26640272,Modern NYC Living in Soho/ Noho/West Village,19433714,Manhattan,Greenwich Village,40.727,-73.99767,Private room,150,3,30,2.64,20
16984,26641779,Clean and modern space in Clinton Hills,182152235,Brooklyn,Bedford Stuyvesant,40.6886,-73.95884,Entire home/apt,148,2,38,3.28,102
16985,26642831,The Best Place to stay in Manhattan,502829,Manhattan,Upper West Side,40.79083,-73.97531,Entire home/apt,225,3,3,0.42,330
16986,26654670,Cozy Room Great Price in Bushwick Bklyn! (Suite 2),44123062,Brooklyn,Bushwick,40.68796,-73.90781,Private room,45,4,47,4.37,20
16987,26655705,CESAR'S PALACE,24195130,Bronx,Pelham Gardens,40.86153,-73.83656,Entire home/apt,102,1,50,4.19,349
16988,26658854,Sunny well-located room near Times Sq. 41D2,190921808,Manhattan,Chelsea,40.75369,-73.99719,Private room,50,7,11,0.99,358
16989,26662052,Beautiful room in Bushwick right next to JMZ train,19704368,Brooklyn,Bushwick,40.69227,-73.92521,Private room,44,5,3,0.25,4
16990,26663507,Bright and spacious Bushwick apartment,1116256,Brooklyn,Bushwick,40.70618,-73.91689,Entire home/apt,78,30,1,0.09,6
16991,26664229,Queens Center 25 min to Manhattan 5min to subway!,200439496,Queens,Elmhurst,40.73744,-73.87247,Entire home/apt,165,30,14,1.15,242
16992,26664837,Great renovated apartment 1 block away from train,17926275,Manhattan,Washington Heights,40.85116,-73.93457,Entire home/apt,90,3,7,0.64,6
16993,26665387,3 Level Loft♦♦♦Private Terrace W/views ♦♦♦Flatiron,158687034,Manhattan,Midtown,40.74493,-73.9824,Entire home/apt,500,5,39,3.24,114
16994,26665588,Beautiful Convenient Bushwick Oasis w/Trampoline,7054114,Brooklyn,Bushwick,40.69286,-73.92675,Private room,75,1,22,9.17,70
16995,26665850,Secured Apartment Queens NY - 15 mins from JFK.,200453889,Queens,Jamaica,40.69066,-73.78759,Private room,44,5,8,0.68,314
16996,26667693,"Prime Location Cozy, Posh,  Upper East Side Room1",200465032,Manhattan,Upper East Side,40.78369,-73.95154,Private room,120,2,58,4.96,354
16997,26668018,"Prime Location Cozy, Posh,  Upper East Side Room 2",200465032,Manhattan,Upper East Side,40.78352,-73.95275,Private room,120,2,57,4.76,351
16998,26668116,"Prime Location Cozy, Posh,  Upper East Side Room3",200465032,Manhattan,Upper East Side,40.78394,-73.95137,Private room,110,2,49,4.06,358
16999,26668703,Red Hook Loft,6354758,Brooklyn,Red Hook,40.67966,-74.00641,Private room,125,7,1,0.1,45
17000,26669199,HouseOfGrace,200483536,Manhattan,East Village,40.72307,-73.98437,Private room,89,1,12,1.07,160
17001,26670401,Spacious room in center of the city,161057073,Manhattan,Lower East Side,40.7216,-73.98791,Private room,81,2,26,2.29,61
17002,26681364,Large room near Times Square 31C4,190921808,Manhattan,Clinton,40.75544,-73.99511,Private room,75,7,3,0.29,348
17003,26681846,Large cozy room in the center of NYC 21B2,190921808,Manhattan,Clinton,40.75492,-73.99563,Private room,80,7,7,0.66,329
17004,26682755,perfectly located right next to Main st Flushing,161899037,Queens,Flushing,40.75637,-73.83208,Entire home/apt,159,2,22,1.83,58
17005,26682918,Sunny Private Bedroom Near Manhattan,200600695,Queens,Sunnyside,40.74122,-73.92223,Private room,80,1,11,0.93,346
17006,26685314,Bedroom minutes to Manhattan - steps to train,200621725,Brooklyn,Williamsburg,40.71215,-73.94082,Private room,69,2,70,5.79,30
17007,26687229,A real East Village experience on St Marks Place!,2326551,Manhattan,East Village,40.7277,-73.98362,Entire home/apt,140,1,38,3.27,101
17008,26689265,Sunny 1.5 Bed Bushwick Brooklyn Railroad,2622041,Brooklyn,Bushwick,40.70204,-73.91684,Entire home/apt,135,2,10,0.97,15
17009,26689797,Harlem Bliss,28713609,Manhattan,East Harlem,40.8018,-73.9413,Entire home/apt,120,2,25,2.06,6
17010,26690488,"Large, Eco-Friendly, Vintage Apt near Bushwick",3329478,Queens,Ridgewood,40.70527,-73.90083,Private room,69,2,22,1.92,16
17011,26690586,Ionic Room close to NYC,183321912,Brooklyn,Bedford Stuyvesant,40.68746,-73.95379,Private room,65,30,30,2.71,361
17012,26691866,"Prospect Heights / Brooklyn Botanical Garden $ Prospect Park West
#kuetheresidence",3664407,Brooklyn,Prospect Heights,40.67367,-73.96507,Entire home/apt,120,3,13,1.09,9
17013,26692070,SUPER COZY LUXURY APT WALL ST. WITH GYM/ROOFTOP,200683024,Manhattan,Financial District,40.70496,-74.00639,Entire home/apt,128,5,36,3.06,136
17014,26692402,Light Filled Upper East Side Studio,6788748,Manhattan,Upper East Side,40.77668,-73.94587,Entire home/apt,125,30,9,0.82,4
17015,26693195,Modern Bedroom in Townhouse. Close to subway.,200697707,Brooklyn,Bushwick,40.68764,-73.91445,Private room,65,1,57,4.76,48
17016,26694068,Beautiful cozy 3 bedrooms steps from Industry City,199147185,Brooklyn,Sunset Park,40.66214,-73.99511,Entire home/apt,172,1,34,3.07,133
17017,26696254,Upscale Spacious Condo in the Heart of Brooklyn,160683712,Brooklyn,Bedford Stuyvesant,40.68291,-73.91975,Entire home/apt,150,2,8,0.68,84
17018,26703677,Camp Rockaway,200754542,Queens,Breezy Point,40.56605,-73.86994,Private room,195,1,4,0.35,160
17019,26705460,A+ Location - Cozy Brooklyn Room with Great Access,106609860,Brooklyn,Gowanus,40.67779,-73.98342,Private room,60,2,37,3.27,54
17020,26706133,Beautiful brand new apartment !,199147185,Brooklyn,Sunset Park,40.66362,-73.99616,Entire home/apt,330,1,1,0.12,174
17021,26708055,2 BR - Manhattan Upper West Side - Bright & Quiet,145237476,Manhattan,Upper West Side,40.79782,-73.97179,Entire home/apt,195,2,1,0.16,3
17022,26709233,Sunny house,200826881,Queens,Elmhurst,40.74579,-73.88904,Entire home/apt,60,3,16,1.42,40
17023,26713367,Artistic + Chic Flat in East Village w/ Backyard,197547562,Manhattan,East Village,40.72382,-73.97683,Private room,110,2,7,0.79,89
17024,26715133,Beautiful Apartment In Nolita for 4 Guests,10457196,Manhattan,Chinatown,40.71765,-73.99457,Entire home/apt,154,30,3,0.3,113
17025,26715682,1BR private apartment,131522515,Brooklyn,Gravesend,40.59166,-73.96672,Entire home/apt,76,2,26,2.22,323
17026,26717141,"Cozy Room: 7 Minutes to LGA, 20 min to Manhattan !",65671256,Queens,Jackson Heights,40.75782,-73.85973,Private room,55,1,55,4.98,136
17027,26717696,"Prime Location 67 St & 3 Ave, walk to Central Park",477865,Manhattan,Upper East Side,40.76663,-73.96171,Entire home/apt,99,4,4,0.35,2
17028,26718375,1 Bedroom 2R in Authentic Brooklyn Brownstone,73425483,Brooklyn,Bedford Stuyvesant,40.69074,-73.93858,Private room,118,1,20,1.9,285
17029,26719190,Harlem Gem,200840286,Manhattan,Harlem,40.80705,-73.95582,Private room,80,2,42,4.92,13
17030,26719426,"Private apartment, complimentary parking included.",180775831,Queens,Flushing,40.75396,-73.83361,Entire home/apt,60,1,40,3.46,15
17031,26734103,Best spot in town: Bunk in Brooklyn,201015598,Brooklyn,Bedford Stuyvesant,40.69103,-73.93933,Shared room,33,1,33,2.78,85
17032,26734288,Super cool shared apartment,201015598,Brooklyn,Bedford Stuyvesant,40.69099,-73.94094,Shared room,30,2,32,2.66,85
17033,26734461,Great Sunny Brooklyn Room minutes from the City!,18747710,Brooklyn,Carroll Gardens,40.67834,-73.99761,Private room,98,2,21,2.1,73
17034,26735127,2 BEDS Y- SUNNY ROOM NEAR TRAIN TO MANHATTAN,201024308,Brooklyn,Bedford Stuyvesant,40.68574,-73.95492,Private room,70,2,28,2.3,334
17035,26735305,Private 1 Bd Guest House. Great for Quiet Getaway,34313176,Queens,Rego Park,40.71734,-73.86,Entire home/apt,110,2,12,1.02,332
17036,26737188,Brand New Brooklyn Style Hostel RM3 #1,119669058,Brooklyn,Bedford Stuyvesant,40.69414,-73.9556,Shared room,40,3,10,0.93,332
17037,26739023,Cozy Studio Apartment in Great Location!!!,50770601,Manhattan,Gramercy,40.73714,-73.97962,Entire home/apt,189,1,11,1.51,312
17038,26739075,Brand New Brooklyn Style Hostel RM3 #2,119669058,Brooklyn,Bedford Stuyvesant,40.69385,-73.95696,Shared room,36,1,18,1.53,365
17039,26739303,SUNNY ROOM C - GREAT LOCATION RIGHT NEXT TO METRO,199786012,Brooklyn,Bedford Stuyvesant,40.69373,-73.95041,Private room,65,30,35,3.04,348
17040,26741049,Josh & Charlotte's Place,200193940,Brooklyn,Bedford Stuyvesant,40.69361,-73.93441,Private room,49,2,44,4.43,73
17041,26741585,Super Convenient Park Slope Room,62587696,Brooklyn,Gowanus,40.67077,-73.98969,Private room,52,2,53,5.26,13
17042,26741642,Luxury Historic Brooklyn Apt in Bed Stuy - Legal,3073952,Brooklyn,Bedford Stuyvesant,40.68069,-73.91045,Entire home/apt,97,1,27,5.66,62
17043,26742074,"Cozy clean bright room Bushwick, blocks from train",201079770,Brooklyn,Bedford Stuyvesant,40.69444,-73.93247,Private room,80,20,9,0.78,154
17044,26743115,"Upper East 1 Bedroom Apartment, Near Central Park!",50770601,Manhattan,Upper East Side,40.77359,-73.94865,Entire home/apt,189,1,1,0.25,365
17045,26743342,Brand New Brooklyn Style Hostel RM3 #4,119669058,Brooklyn,Bedford Stuyvesant,40.69396,-73.95578,Shared room,35,1,16,1.34,346
17046,26743564,Brand New Brooklyn Style Hostel RM3 #3,119669058,Brooklyn,Bedford Stuyvesant,40.69439,-73.95518,Shared room,36,3,14,1.24,361
17047,26743587,"Private, Modern, Garden Apt - Historic Ditmas Park",201083646,Brooklyn,Flatbush,40.6417,-73.96554,Entire home/apt,150,4,18,1.57,52
17048,26743638,"Modern, Cozy Apt Share for Young Professionals",2822805,Brooklyn,Bedford Stuyvesant,40.68579,-73.95038,Private room,60,30,1,0.27,217
17049,26743923,Freehand New York- Bunk Room,164291123,Manhattan,Flatiron District,40.74107,-73.98693,Private room,179,1,35,3.11,331
17050,26744721,"Gorgeous studio ""Hamptons style"" in West Village",8305252,Manhattan,West Village,40.73611,-74.00922,Entire home/apt,200,3,26,2.14,67
17051,26745686,Huge 1 Bedroom 2F in Authentic Brooklyn Brownstone,73425483,Brooklyn,Bedford Stuyvesant,40.69271,-73.93943,Private room,123,2,32,2.72,251
17052,26747248,Red Hook studio space with private entrance,3830753,Brooklyn,Red Hook,40.675,-74.01127,Entire home/apt,90,4,32,2.75,107
17053,26747415,Near LGA and JFK Airports Large Cozy Room,194377255,Queens,East Elmhurst,40.76071,-73.88406,Private room,40,1,104,8.64,351
17054,26748151,Sun-Filled Artist Loft in Private Townhouse,24187602,Manhattan,West Village,40.73865,-74.00662,Entire home/apt,490,2,15,1.48,179
17055,26748389,Sunny Pre-War Carroll Gardens Apartment,18747710,Brooklyn,Carroll Gardens,40.67995,-73.99665,Entire home/apt,188,2,7,0.59,19
17056,26749031,Bright Bedroom Steps to train Minutes to Manhattan,200621725,Brooklyn,Williamsburg,40.7132,-73.94164,Private room,69,2,75,6.2,15
17057,26749730,KID-friendly 2BR apartment - heart of Williamsburg,8654731,Brooklyn,Williamsburg,40.70945,-73.95843,Entire home/apt,289,30,32,3.06,60
17058,26749932,Ju Ju Shala in Williamsburg,201142263,Brooklyn,Williamsburg,40.70761,-73.95337,Private room,130,2,8,0.68,86
17059,26750638,This is a beautiful condo with a lot of mirror,45093051,Manhattan,Harlem,40.80045,-73.95166,Private room,100,1,13,1.13,351
17060,26751201,Cozy apartment in Astoria / Long Island City,201153591,Queens,Astoria,40.76538,-73.92726,Entire home/apt,150,2,46,3.84,121
17061,26753414,Williamsburg Sizable Bedroom w/ Outdoor Space,75590434,Brooklyn,Williamsburg,40.71256,-73.95121,Private room,135,4,11,0.99,5
17062,26754406,Midtown NYC Loft,126962637,Manhattan,Murray Hill,40.74849,-73.97873,Entire home/apt,145,3,28,2.43,43
17063,26754694,"COZY AND ELEGANCE PLACE NEAR JFK, LGA",173290675,Queens,Woodhaven,40.69883,-73.85142,Private room,45,2,8,0.81,50
17064,26755667,Private room in Friendly Apartment!,72157489,Brooklyn,Bushwick,40.69327,-73.91599,Private room,50,1,3,0.25,250
17065,26755790,vicky客栈2,180991373,Queens,Flushing,40.74298,-73.82306,Private room,60,1,26,2.34,46
17066,26756045,vicky客栈3,180991373,Queens,Flushing,40.74294,-73.82318,Private room,49,1,25,2.12,46
17067,26756339,vicky客栈5,180991373,Queens,Flushing,40.74247,-73.82439,Private room,40,1,52,4.32,15
17068,26756446,"Cozy bedroom mins to Manhattan, one block to train",201203968,Brooklyn,Williamsburg,40.7127,-73.94034,Private room,62,2,64,5.35,26
17069,26756546,Central Park Treasure,77106920,Manhattan,Harlem,40.80626,-73.95268,Entire home/apt,345,3,12,1.01,37
17070,26757594,A Great Room,199833548,Queens,Sunnyside,40.74136,-73.92476,Private room,80,1,27,2.4,309
17071,26757602,A room for rest before you wander,9541963,Brooklyn,Crown Heights,40.6746,-73.9474,Entire home/apt,90,1,51,4.47,2
17072,26758154,A Private Room,199833548,Queens,Sunnyside,40.74046,-73.9251,Private room,60,1,25,2.23,336
17073,26766865,Large  Secured Condominium Studio,198257022,Bronx,University Heights,40.8612,-73.91065,Entire home/apt,150,1,6,0.53,191
17074,26768387,Prime Bushwick Artist’s Pad,50601648,Brooklyn,Bushwick,40.68904,-73.92037,Private room,68,3,16,1.4,139
17075,26770045,Beautiful Williamsburg 1BR  - Huge and Sunny,1465316,Brooklyn,Williamsburg,40.71433,-73.95679,Entire home/apt,120,7,3,0.43,230
17076,26770455,Very large room & apartment close to Central Park!,46844755,Manhattan,Midtown,40.76448,-73.97907,Private room,70,1,1,0.09,90
17077,26773228,NYC Large private bedroom & bathroom,90439931,Queens,Astoria,40.77329,-73.91183,Entire home/apt,74,3,3,0.25,41
17078,26774025,Big Apple Slice of History with Breakfast Included,201315040,Manhattan,East Village,40.72493,-73.97571,Private room,125,2,26,2.23,118
17079,26774653,"Bright, Spacious Apartment in Brooklyn",27742407,Brooklyn,Clinton Hill,40.68453,-73.96773,Entire home/apt,120,5,2,0.19,13
17080,26775087,SUNNY ROOM B - GREAT LOCATION RIGHT NEXT TO METRO,199786012,Brooklyn,Bedford Stuyvesant,40.69526,-73.95119,Private room,65,30,15,1.42,328
17081,26775656,"Bright, Private Bedroom in Bushwick Proper",10457486,Brooklyn,Bushwick,40.69808,-73.92417,Private room,47,1,17,1.63,106
17082,26776752,Private Room in Nolita/Soho (+ Balcony/Roof Deck),1462999,Manhattan,Little Italy,40.72341,-73.99426,Private room,120,4,37,3.22,78
17083,26776816,Private 3B Room in 4BR/2BA APT in Hell's Kitchen,137274917,Manhattan,Clinton,40.75998,-73.98952,Private room,110,1,73,6.48,187
17084,26776819,Private 3A Room in 4BR/2BA APT in Hell's Kitchen,137274917,Manhattan,Clinton,40.76187,-73.98984,Private room,110,1,54,4.84,251
17085,26777200,Private 3C Room in 4BR/2BA APT in Hell's Kitchen,137274917,Manhattan,Clinton,40.7601,-73.99166,Private room,115,1,59,5.25,194
17086,26777328,Private 3D Room in 4BR/2BA APT in Hell's Kitchen,137274917,Manhattan,Clinton,40.75955,-73.99022,Private room,105,1,67,5.98,241
17087,26777948,Comfortable Studio Apartment,120035273,Bronx,Eastchester,40.89245,-73.83721,Entire home/apt,42,1,32,2.74,32
17088,26778845,Williamsburg apartment with roof terrace,2478942,Brooklyn,Williamsburg,40.71085,-73.96136,Private room,65,4,10,0.87,5
17089,26779327,Large artsy basement room close to subway,2886359,Brooklyn,Bedford Stuyvesant,40.67723,-73.91618,Private room,54,1,15,1.81,13
17090,26780625,Suite/English basement in Brooklyn townhouse,58857346,Brooklyn,Kensington,40.6451,-73.97064,Private room,95,3,19,1.61,85
17091,26780660,NEW! HUGE DESIGN LOFT w/ Rooftop in Williamsburg,2127180,Brooklyn,Williamsburg,40.71308,-73.94458,Entire home/apt,125,9,5,0.42,59
17092,26781602,Cozy apartment in the East Village,16149213,Manhattan,East Village,40.72541,-73.98398,Entire home/apt,174,2,6,2.12,5
17093,26782162,"Near JFK & LaGuardia airport, cozy studio-style",27558716,Queens,Queens Village,40.70946,-73.74837,Private room,50,1,47,3.96,348
17094,26782911,Apartment in Brooklyn Brownstone & Rooftop Views,3955425,Brooklyn,Crown Heights,40.67435,-73.95087,Entire home/apt,140,2,7,0.59,7
17095,26783332,"Huge, Bright, clean Bushwick blocks from train",201079770,Brooklyn,Bedford Stuyvesant,40.69517,-73.93248,Private room,95,20,11,0.92,244
17096,26783354,Great apartment in the heart of trendy Bushwick.,129403630,Brooklyn,Bushwick,40.70145,-73.92,Entire home/apt,120,2,10,0.83,3
17097,26784218,Compact Comfy Cute Private room in Brooklyn Ctown,201403610,Brooklyn,Sunset Park,40.64165,-74.00922,Private room,39,2,6,0.53,224
17098,26784269,Brooklyn Retreat,37834029,Brooklyn,Bedford Stuyvesant,40.68393,-73.9553,Private room,75,3,49,4.18,71
17099,26784504,Spacious and Comfy private room in Brooklyn Ctown,201403610,Brooklyn,Sunset Park,40.63985,-74.01094,Private room,65,2,10,0.85,186
17100,26784754,Comfy Bunk Bed private room in Brooklyn Chinatown,201403610,Brooklyn,Sunset Park,40.63986,-74.01064,Private room,58,2,10,0.92,232
17101,26784985,Private Red Hook Guest Suite,135739716,Brooklyn,Red Hook,40.67856,-74.01584,Entire home/apt,100,3,17,1.42,6
17102,26785111,"1 BR, Williamsburg.",44492422,Brooklyn,Williamsburg,40.70918,-73.96135,Private room,73,5,1,0.12,249
17103,26785149,Bright Spacious Private room in Brooklyn Chinatown,201403610,Brooklyn,Sunset Park,40.641,-74.00925,Private room,65,2,12,1.02,262
17104,26785267,Comfy and Bright Bedroom in Brooklyn Chinatown,201403610,Brooklyn,Sunset Park,40.64101,-74.01049,Private room,57,2,16,1.35,222
17105,26786737,Harmonious Room,183321912,Brooklyn,Bedford Stuyvesant,40.68749,-73.95467,Private room,65,30,29,2.51,362
17106,26787336,room & private bathroom in a beautlful space,22577148,Brooklyn,Bedford Stuyvesant,40.69471,-73.933,Private room,100,3,4,0.33,109
17107,26787899,Gourgeous room in Brooklyn,201419214,Brooklyn,Clinton Hill,40.6853,-73.96385,Private room,65,30,31,2.7,365
17108,26788016,Eclectic Room,201419214,Brooklyn,Clinton Hill,40.68387,-73.96392,Private room,70,30,27,2.38,347
17109,26788437,Big Private Room In the Heart of The East Village,201447930,Manhattan,East Village,40.72785,-73.98684,Private room,130,2,19,1.58,32
17110,26788754,Bright clean serene room Bushwick blocks 4rm train,201079770,Brooklyn,Bedford Stuyvesant,40.69414,-73.93292,Private room,60,20,9,0.75,318
17111,26788852,Budget apt in PRIME HARLEM NYC location,42537893,Manhattan,Harlem,40.8274,-73.95215,Entire home/apt,102,2,14,1.21,293
17112,26789136,"Huge, Bright Bushwick 3 Bedroom blocks from train",201079770,Brooklyn,Bedford Stuyvesant,40.69516,-73.93213,Private room,170,5,3,0.44,167
17113,26793665,Aery Room near all,201416245,Brooklyn,Bedford Stuyvesant,40.68845,-73.95659,Private room,65,30,32,2.86,365
17114,26794624,Dreamer Room,201416245,Brooklyn,Bedford Stuyvesant,40.68862,-73.95572,Private room,65,30,35,3.06,365
17115,26796641,MASTER PRIVATE BATHROOM - 2 BEDS - NEXT TO METRO,35728189,Brooklyn,Bedford Stuyvesant,40.69526,-73.95155,Private room,90,30,28,2.37,320
17116,26796818,GREAT LOCATION 1 RIGHT NEXT TO METRO,35728189,Brooklyn,Bedford Stuyvesant,40.69453,-73.95173,Private room,65,30,18,1.54,354
17117,26802372,Cozy private room near the center of NYC 12AL,190921808,Manhattan,Clinton,40.7557,-73.99668,Private room,50,3,15,1.3,238
17118,26803556,Sunny Top Floor Victorian,801975,Brooklyn,Crown Heights,40.67726,-73.94618,Entire home/apt,142,7,11,1.04,219
17119,26805133,Cozy room in best New York neighborhood Chelsea,40404374,Manhattan,Chelsea,40.74137,-73.9994,Private room,92,3,8,0.69,125
17120,26805201,Sunny Room 1 in Cool New Bushwick Building,6726656,Brooklyn,Bushwick,40.70136,-73.9269,Private room,70,6,6,0.5,11
17121,26806179,Brighton Beach Paradise Apartment - Living Room,76123508,Brooklyn,Brighton Beach,40.57636,-73.95964,Shared room,100,3,9,0.78,85
17122,26807636,"East Village, ground floor, clean private bedroom!",2419727,Manhattan,East Village,40.72573,-73.98377,Private room,88,7,17,1.63,227
17123,26808322,10 MINS TO MANHATTAN! Very private & sunny room.,54640485,Queens,Hunters Point,40.75463,-73.93448,Private room,55,3,44,3.75,37
17124,26809805,Gramercy spacious apt!,19955930,Manhattan,Gramercy,40.74068,-73.98227,Entire home/apt,150,1,5,0.46,23
17125,26810428,Times Sq. Private Bedroom-Great Location!,201611274,Manhattan,Clinton,40.76475,-73.9932,Private room,244,1,39,3.35,5
17126,26810466,Bright Midtown East,53883793,Manhattan,Midtown,40.76085,-73.96627,Entire home/apt,180,2,2,0.17,4
17127,26810987,"Bronx Haven : Near water, accessible to transit",16997863,Bronx,Castle Hill,40.81518,-73.84758,Entire home/apt,62,3,32,2.79,42
17128,26811414,Charming House near Prospect Park,9296262,Brooklyn,Windsor Terrace,40.65251,-73.97598,Entire home/apt,145,3,3,0.26,69
17129,26812324,Gorgeous Gramercy Apt,47596725,Manhattan,Flatiron District,40.73945,-73.98543,Entire home/apt,225,2,12,1.07,5
17130,26812923,Your private studio in Manhattan,191765199,Manhattan,Washington Heights,40.83235,-73.94117,Entire home/apt,96,1,52,4.37,40
17131,26813190,Bushwick House,11982558,Brooklyn,Bushwick,40.70313,-73.91451,Private room,37,21,1,0.44,36
17132,26813610,Neat+Nice+Large dining area &  2 min to Subway,19303369,Queens,Woodside,40.74323,-73.90471,Private room,33,37,1,0.15,39
17133,26814302,Amazing Studio at the Time Square Area/54C,48146336,Manhattan,Clinton,40.76118,-73.99342,Entire home/apt,120,30,3,0.33,346
17134,26814763,One bedroom with full bed / 1 stop from Manhattan,201647469,Queens,Hunters Point,40.74565,-73.94699,Private room,108,2,13,1.74,333
17135,26815405,Heart of the City,382836,Manhattan,Clinton,40.75718,-73.99245,Private room,140,2,4,0.42,365
17136,26815416,Pinacoladaburgh,201654234,Queens,Rockaway Beach,40.58739,-73.81746,Entire home/apt,75,2,35,2.97,125
17137,26815937,Bear(D)Close to JFK&LGA&Citi Field&Subway#Parking,191571338,Queens,Flushing,40.74544,-73.82244,Private room,48,1,74,6.2,56
17138,26816742,Cozy living room in the center of Manhattan,42730216,Manhattan,Upper East Side,40.76639,-73.95817,Shared room,150,3,2,2.0,142
17139,26816883,"Tour NYC, US Open - clean, comfort, close to all",201667999,Queens,Elmhurst,40.73965,-73.86796,Entire home/apt,60,1,23,2.0,144
17140,26817803,New Amazing Modern Apartment w/ Backyard,12129877,Brooklyn,Crown Heights,40.67252,-73.93918,Entire home/apt,110,2,26,2.21,267
17141,26818747,Cozy Garden Oasis Brooklyn Private 1 Bedroom Apt,9857739,Brooklyn,Sheepshead Bay,40.58884,-73.95136,Entire home/apt,70,2,59,5.65,13
17142,26819776,Greatest room in the city,201696839,Brooklyn,Downtown,40.69608,-73.98384,Private room,100,1,26,2.27,131
17143,26828006,Brooklyn Duplex with Terrace near Park,748365,Brooklyn,Crown Heights,40.68055,-73.96425,Entire home/apt,200,30,4,0.43,4
17144,26828970,Harlem Gem,149868,Manhattan,Harlem,40.81381,-73.94549,Entire home/apt,125,1,59,5.55,262
17145,26833795,Doorman 44Th st& 2nd! UN Doorman Studio Gym 5226,16098958,Manhattan,Midtown,40.75047,-73.96935,Entire home/apt,140,30,2,0.26,311
17146,26833963,Gorgeous 2bedroom in the heart of Williamsburg!,22919533,Brooklyn,Williamsburg,40.71193,-73.95956,Entire home/apt,200,3,32,3.58,141
