id,neighbourhood,price,stay_type,avgprice
DoubleTree by Hilton Metropolitan - New York City,Midtown,179.32,0,245.98121224627874
Gardens NYC-an Affinia hotel,Upper East Side,300.94,0,165.82365635198136
The Wall Street Inn,Financial District,205.0186,0,208.96072712328765
Millenium Hilton,Financial District,184.45,0,208.96072712328765
Le Parker Meridien New York,Midtown,359.42,0,245.98121224627874
Holiday Inn Express New York City- Wall Street,Financial District,139.5073,0,208.96072712328765
Wyndham Garden Chinatown,Chinatown,275.98,0,153.70858168316832
Hotel Pennsylvania,Garment District,319.0,0,318.4047013157895
The Evelyn Hotel,Flatiron District,249.0377,0,294.6176373134328
Millennium Broadway New York Times Square,Midtown,314.048,0,245.98121224627874
Hampton Inn New York - 35th Street - Empire State Building,Garment District,319.33,0,318.4047013157895
The James New York,SoHo,445.0,0,197.69398796296298
Cassa Hotel 45th Street,Midtown,750.3666000000001,0,245.98121224627874
"Club Quarters Hotel, Grand Central",Turtle Bay,229.41000000000003,0,364.79716666666667
The Jewel facing Rockefeller Center,Midtown,329.0,0,245.98121224627874
Hotel Edison,Midtown,644.0,0,245.98121224627874
The Lombardy,Midtown,359.33,0,245.98121224627874
Dream Midtown,Midtown,494.135,0,245.98121224627874
Comfort Inn Times Square South Area,Clinton,259.44,0,165.18030573843416
Courtyard by Marriott New York Manhattan/SoHo,SoHo,384.015,0,197.69398796296298
Loews Regency New York Hotel,Upper East Side,739.4,0,165.82365635198136
Holiday Inn Manhattan 6th Ave - Chelsea,Chelsea,185.85,0,188.13311841004185
Holiday Inn Express New York City Fifth Avenue,Midtown,304.03000000000003,0,245.98121224627874
Holiday Inn Express Manhattan Times Square South,Garment District,252.07999999999998,0,318.4047013157895
Hilton Garden Inn Times Square,Midtown,353.79269999999997,0,245.98121224627874
Sheraton New York Times Square Hotel,Midtown,563.82,0,245.98121224627874
Residence Inn by Marriott New York Manhattan/Midtown East,Turtle Bay,339.575,0,364.79716666666667
Lotte New York Palace,Midtown,772.4100000000001,0,245.98121224627874
"Club Quarters Hotel, opposite Rockefeller Center",Midtown,304.095,0,245.98121224627874
Dream Downtown,Chelsea,2649.8550499999997,0,188.13311841004185
Grand Hyatt New York,Murray Hill,752.33,0,197.11757901785717
"The Lexington New York City, Autograph Collection",Turtle Bay,159.5316,0,364.79716666666667
Waldorf Astoria New York,Midtown,245.39999999999998,0,245.98121224627874
Trump Soho New York,SoHo,1125.31995,0,197.69398796296298
The Roger,Flatiron District,389.71999999999997,0,294.6176373134328
SpringHill Suites by Marriott New York Midtown Manhattan,Garment District,332.015,0,318.4047013157895
Hampton Inn Manhattan/United Nations,Tudor City,254.475,0,418.27020000000005
Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,Chelsea,434.025,0,188.13311841004185
Hilton Times Square,Garment District,349.445,0,318.4047013157895
Fairfield Inn by Marriott New York Manhattan/Times Square,Clinton,328.025,0,165.18030573843416
Courtyard by Marriott New York Manhattan/Herald Square,Garment District,324.04,0,318.4047013157895
Bentley Hotel,Upper East Side,369.4,0,165.82365635198136
Courtyard by Marriott New York City Manhattan Fifth Avenue,Murray Hill,286.52,0,197.11757901785717
The Shoreham Hotel,Midtown,227.47000000000003,0,245.98121224627874
Soho Garden Hotel,Tribeca,230.58085,0,274.64551810344824
Hampton Inn New York Chelsea,Chelsea,364.05555,0,188.13311841004185
Candlewood Suites New York City-Times Square,Clinton,278.15,0,165.18030573843416
Wingate by Wyndham Manhattan Midtown,Garment District,283.39,0,318.4047013157895
United Nations Apartment Hotel,Turtle Bay,399.5,0,364.79716666666667
ONE UN New York,Turtle Bay,624.695,0,364.79716666666667
Hampton Inn Manhattan/Downtown-Financial District,Financial District,323.705,0,208.96072712328765
Holiday Inn New York City - Wall Street,Financial District,186.50934999999998,0,208.96072712328765
Pod 51,Turtle Bay,212.91000000000003,0,364.79716666666667
Washington Jefferson Hotel,Columbus Circle,269.46,0,258.56
The Time New York,Midtown,229.45,0,245.98121224627874
Belnord Hotel,Upper West Side,150.5278,0,164.86134589041097
Courtyard by Marriott New York Manhattan / Chelsea,Flatiron District,259.01,0,294.6176373134328
The Moderne,Midtown,344.02,0,245.98121224627874
The Belvedere Hotel,Clinton,436.33039999999994,0,165.18030573843416
Gansevoort Park Avenue NYC,Flatiron District,492.70000000000005,0,294.6176373134328
Holiday Inn Express New York City Times Square,Clinton,277.0147,0,165.18030573843416
West Side YMCA,Upper West Side,142.0,0,164.86134589041097
The Gregory,Garment District,281.85,0,318.4047013157895
Park South Hotel,Flatiron District,358.70175,0,294.6176373134328
The Kimpton Muse Hotel,Midtown,428.96000000000004,0,245.98121224627874
Dylan Hotel NYC,Murray Hill,364.275,0,197.11757901785717
W New York - Downtown,Financial District,284.32,0,208.96072712328765
Hotel 48LEX New York,Turtle Bay,939.22,0,364.79716666666667
Comfort Inn Midtown West,Clinton,239.24,0,165.18030573843416
Hotel Henri by Wyndham,Flatiron District,296.14095,0,294.6176373134328
Hotel Elysee by Library Hotel Collection,Midtown,519.37,0,245.98121224627874
W New York,Midtown,276.8,0,245.98121224627874
Duane Street Hotel Tribeca,Tribeca,454.15,0,274.64551810344824
Casablanca Hotel by Library Hotel Collection,Midtown,335.49115,0,245.98121224627874
Americana Inn,Garment District,116.95,0,318.4047013157895
Warwick New York,Midtown,304.045,0,245.98121224627874
Kimpton Ink48 Hotel,Clinton,539.65,0,165.18030573843416
Hampton Inn Manhattan/Times Square South,Clinton,264.055,0,165.18030573843416
"Carlton Hotel, Autograph Collection",Flatiron District,259.38,0,294.6176373134328
Salisbury Hotel,Midtown,405.5,0,245.98121224627874
"GEM Hotel - Chelsea, an Ascend Hotel Collection Member",Chelsea,289.0,0,188.13311841004185
The Marcel at Gramercy,Gramercy,414.13,0,168.1011574074074
Hilton Garden Inn New York/West 35th Street,Garment District,356.1521,0,318.4047013157895
Iberostar 70 Park Avenue,Murray Hill,576.39865,0,197.11757901785717
Hyatt Herald Square New York,Garment District,374.39,0,318.4047013157895
"Club Quarters Hotel, Wall Street",Financial District,329.10825,0,208.96072712328765
Washington Square Hotel,Greenwich Village,301.64725,0,198.69137352941175
Renaissance New York Hotel 57,Midtown,354.37,0,245.98121224627874
36 Hudson Hotel,Clinton,144.30485,0,165.18030573843416
"The Algonquin Hotel Times Square, Autograph Collection",Midtown,414.35,0,245.98121224627874
The Library Hotel by Library Hotel Collection,Murray Hill,469.05395,0,197.11757901785717
Holiday Inn Express New York - Manhattan West Side,Clinton,280.69,0,165.18030573843416
Hotel 31,Flatiron District,169.56,0,294.6176373134328
Hotel Belleclaire,Upper West Side,360.725,0,164.86134589041097
City Club Hotel,Midtown,239.44,0,245.98121224627874
Vanderbilt YMCA,Turtle Bay,174.6436,0,364.79716666666667
The Manhattan Club,Midtown,404.73,0,245.98121224627874
The Benjamin,Turtle Bay,401.305,0,364.79716666666667
"Club Quarters Hotel, World Trade Center",Financial District,289.97,0,208.96072712328765
Fitzpatrick Manhattan Hotel,Midtown,289.99,0,245.98121224627874
JW Marriott Essex House New York,Central Park,906.52,0,800.53035
The London NYC,Midtown,1439.11995,0,245.98121224627874
NH New York Jolly Madison Towers,Murray Hill,381.54470000000003,0,197.11757901785717
The Milburn Hotel,Upper West Side,209.32999999999998,0,164.86134589041097
"The Pierre, A Taj Hotel, New York",Upper East Side,782.46,0,165.82365635198136
Fitzpatrick Grand Central,Turtle Bay,228.93,0,364.79716666666667
New York Inn,Midtown,118.0477,0,245.98121224627874
The Bryant Park Hotel,Garment District,510.07875,0,318.4047013157895
Conrad New York,Battery Park,365.0723,0,234.13179444444444
The SunBright,Chinatown,168.0,0,153.70858168316832
Bowery Grand Hotel,Lower East Side,46.51,0,158.55794867075664
Royalton Times Square,Midtown,284.0425,0,245.98121224627874
Broadway Plaza Hotel,Flatiron District,259.4,0,294.6176373134328
Off Soho Suites Hotel,Lower East Side,259.16,0,158.55794867075664
Hotel 17,Gramercy,142.165,0,168.1011574074074
Hotel Mela Times Square,Midtown,219.17000000000002,0,245.98121224627874
The Court - A St Giles Hotel,Murray Hill,249.03245,0,197.11757901785717
The Jane Hotel,West Village,198.83895,0,200.29409194078949
The Roger Smith Hotel,Midtown,264.36,0,245.98121224627874
Hampton Inn Madison Square Garden Area Hotel,Garment District,291.17,0,318.4047013157895
Hotel Newton,Upper West Side,184.085,0,164.86134589041097
Hotel Chandler,Flatiron District,394.1,0,294.6176373134328
Mayfair New York,Midtown,169.17000000000002,0,245.98121224627874
Hotel Wales,Carnegie Hill,339.5,0,339.5
Courtyard by Marriott New York City Manhattan Midtown East,Turtle Bay,339.42,0,364.79716666666667
The Sohotel,Lower East Side,338.4,0,158.55794867075664
Hilton Manhattan East,Tudor City,409.08500000000004,0,418.27020000000005
Hotel On Rivington,Lower East Side,348.68,0,158.55794867075664
Comfort Inn Times Square West,Clinton,219.1803,0,165.18030573843416
Days Hotel Broadway,Upper West Side,206.916,0,164.86134589041097
The Hotel 91,Lower East Side,191.95999999999998,0,158.55794867075664
Skyline Hotel,Clinton,353.86185,0,165.18030573843416
Best Western Bowery Hanbee Hotel,Little Italy,256.21000000000004,0,170.56605126582278
Courtyard by Marriott New York Manhattan/Times Square,Garment District,340.53499999999997,0,318.4047013157895
New York Marriott Downtown,Financial District,406.52,0,208.96072712328765
Gatsby Hotel – an Ascend Hotel Collection Member,Lower East Side,224.48,0,158.55794867075664
The Michelangelo Hotel,Midtown,504.34000000000003,0,245.98121224627874
Eurostars Wall Street,Financial District,245.18,0,208.96072712328765
Fifty NYC-an Affinia hotel,Turtle Bay,349.29499999999996,0,364.79716666666667
Courtyard by Marriott New York Manhattan/Upper East Side,Upper East Side,269.0397,0,165.82365635198136
"The Carlyle, A Rosewood Hotel",Upper East Side,2415.035,0,165.82365635198136
Magnuson Convention Center Hotel,Clinton,235.35,0,165.18030573843416
Hotel Metro,Garment District,414.3,0,318.4047013157895
Four Points by Sheraton Manhattan - Chelsea,Chelsea,606.925,0,188.13311841004185
Wyndham Midtown 45 at New York City,Turtle Bay,246.20999999999998,0,364.79716666666667
Avalon Hotel,Flatiron District,356.83000000000004,0,294.6176373134328
Clarion Hotel Park Avenue,Flatiron District,224.01524999999998,0,294.6176373134328
San Carlos Hotel,Turtle Bay,349.58500000000004,0,364.79716666666667
Gramercy Park Hotel,Flatiron District,429.0,0,294.6176373134328
"Gild Hall, A Thompson Hotel",Financial District,483.58439999999996,0,208.96072712328765
W New York - Union Square,Flatiron District,561.8507999999999,0,294.6176373134328
The Surrey,Upper East Side,1270.245,0,165.82365635198136
Hotel 309,West Village,129.115,0,200.29409194078949
Fairfield Inn & Suites by Marriott New York ManhattanChelsea,Flatiron District,222.9257,0,294.6176373134328
Aloft Harlem,Harlem,241.5737,0,112.78284126547456
Hotel 373 Fifth Avenue,Murray Hill,249.01299999999998,0,197.11757901785717
Morgans,Murray Hill,343.57,0,197.11757901785717
Hotel Giraffe by Library Hotel Collection,Flatiron District,391.75115000000005,0,294.6176373134328
Radisson Martinique on Broadway,Garment District,347.565,0,318.4047013157895
Hotel Plaza Athenee,Upper East Side,873.8699999999999,0,165.82365635198136
The Lowell,Upper East Side,1440.46,0,165.82365635198136
Econo Lodge Times Square,Clinton,224.03000000000003,0,165.18030573843416
Seaport Inn,Financial District,319.92,0,208.96072712328765
Hampton Inn Manhattan-Seaport-Financial District,Financial District,160.98770000000002,0,208.96072712328765
Manhattan Broadway Budget Hotel,Garment District,217.395,0,318.4047013157895
the Quin,Midtown,569.5873,0,245.98121224627874
Holiday Inn NYC - Lower East Side,Lower East Side,213.83,0,158.55794867075664
New World Hotel,Chinatown,67.52,0,153.70858168316832
Blue Moon Boutique Hotel,Lower East Side,125.0796,0,158.55794867075664
Windsor Hotel,Lower East Side,203.97955000000002,0,158.55794867075664
New York Marriott East Side,Turtle Bay,298.85,0,364.79716666666667
"Smyth, A Thompson Hotel",Tribeca,547.73,0,274.64551810344824
Comfort Inn Manhattan Bridge,Chinatown,204.01690000000002,0,153.70858168316832
The Peninsula New York,Midtown,1970.215,0,245.98121224627874
Best Western Plus Hospitality House,Turtle Bay,690.5963,0,364.79716666666667
Hotel Boutique at Grand Central,Turtle Bay,368.85720000000003,0,364.79716666666667
"Night Hotel Theater District, Times Square",Midtown,669.07,0,245.98121224627874
Renaissance New York Times Square Hotel,Midtown,684.19,0,245.98121224627874
The Plaza Hotel,Midtown,1975.16495,0,245.98121224627874
"Club Quarters Hotel, Midtown",Midtown,314.23,0,245.98121224627874
Cosmopolitan Hotel - Tribeca,Tribeca,439.0642,0,274.64551810344824
"The Ritz-Carlton New York, Battery Park",Battery Park,1030.3,0,234.13179444444444
Fairfield Inn & Suites New York Manhattan/Downtown East,Lower East Side,263.175,0,158.55794867075664
RIFF Chelsea,Chelsea,231.22000000000003,0,188.13311841004185
Carvi Hotel New York,Sutton Place,114.44,0,114.44
Seton Hotel,Murray Hill,384.24,0,197.11757901785717
The Sherry Netherland,Upper East Side,849.31495,0,165.82365635198136
The MAve nyc,Flatiron District,404.57,0,294.6176373134328
Hilton Club New York,Midtown,369.53999999999996,0,245.98121224627874
Harlem Bed and Breakfast,Harlem,180.0,0,112.78284126547456
"The Chatwal, a Luxury Collection Hotel, New York City",Midtown,2050.89495,0,245.98121224627874
Room Mate Grace Boutique Hotel,Midtown,351.54,0,245.98121224627874
Four Seasons Hotel New York,Midtown,4060.709,0,245.98121224627874
Carlton Arms Hotel,Gramercy,120.99,0,168.1011574074074
"The Solita Soho Hotel, an Ascend Hotel Collection Member",Little Italy,264.02,0,170.56605126582278
"Mandarin Oriental, New York",Upper West Side,2344.0917,0,164.86134589041097
Upper West Side Brownstone,Upper West Side,290.5,0,164.86134589041097
Allies' Inn Bed and Breakfast,Harlem,278.0,0,112.78284126547456
Hotel Five44,Clinton,190.61,0,165.18030573843416
Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,Garment District,291.54915,0,318.4047013157895
The Towers at Lotte New York Palace,Midtown,838.43495,0,245.98121224627874
West 57th Street by Hilton Club,Midtown,694.8100499999999,0,245.98121224627874
The Towers of the Waldorf Astoria New York,Midtown,5549.5,0,245.98121224627874
Trump International Hotel & Tower New York,Central Park,1315.74105,0,800.53035
"The Ritz-Carlton New York, Central Park",Midtown,2095.31115,0,245.98121224627874
Hilton Garden Inn New York/Central Park South-Midtown West,Midtown,339.515,0,245.98121224627874
Hotel 32 32,Flatiron District,285.17,0,294.6176373134328
The High Line Hotel,Chelsea,454.0,0,188.13311841004185
Hilton Garden Inn New York/Midtown Park Ave,Flatiron District,458.86755000000005,0,294.6176373134328
The St. Regis New York,Midtown,1051.84,0,245.98121224627874
The Mark,Upper East Side,2003.475,0,165.82365635198136
Hilton Garden Inn New York-Times Square Central,Garment District,296.635,0,318.4047013157895
Hilton Garden Inn New York/Manhattan-Midtown East,Turtle Bay,311.09395,0,364.79716666666667
Park Hyatt New York,Midtown,1837.7774,0,245.98121224627874
"Langham Place, New York, Fifth Avenue",Murray Hill,1347.68005,0,197.11757901785717
citizenM New York Times Square,Midtown,305.30875,0,245.98121224627874
Courtyard by Marriott New York Manhattan / Central Park,Midtown,389.515,0,245.98121224627874
Hotel Beacon,Upper West Side,413.84335,0,164.86134589041097
Archer Hotel New York,Garment District,344.47,0,318.4047013157895
Homewood Suites New York/Midtown Manhattan Times Square,Clinton,460.08,0,165.18030573843416
The Lex NYC,Flatiron District,259.08585,0,294.6176373134328
Life Hotel Nomad,Garment District,517.128,0,318.4047013157895
Chelsea Inn,Flatiron District,194.97,0,294.6176373134328
Hotel Hugo,SoHo,363.6861,0,197.69398796296298
East Village Hotel,East Village,199.41500000000002,0,159.5356283068783
Royal Park Hotel and Hostel,Upper West Side,109.58500000000001,0,164.86134589041097
Hampton Inn Manhattan/Times Square Central,Garment District,219.34,0,318.4047013157895
Holiday Inn New York City - Times Square,Garment District,266.365,0,318.4047013157895
Hotel Shocard at Times Square,Garment District,179.14999999999998,0,318.4047013157895
Cambria hotel & suites New York - Times Square,Midtown,279.45,0,245.98121224627874
The Knickerbocker Hotel,Garment District,460.32000000000005,0,318.4047013157895
Harlem YMCA,Harlem,118.67,0,112.78284126547456
Executive Hotel Le Soleil New York,Garment District,264.0,0,318.4047013157895
EVEN Hotel Times Square South,Clinton,327.43,0,165.18030573843416
Renaissance New York Midtown Hotel,Garment District,226.81,0,318.4047013157895
RIU Plaza New York Times Square,Clinton,525.115,0,165.18030573843416
InterContinental New York Barclay,Midtown,484.52504999999996,0,245.98121224627874
INNSIDE New York NoMad,Flatiron District,609.09395,0,294.6176373134328
Baccarat Hotel and Residences New York,Midtown,1450.09495,0,245.98121224627874
The Marmara Park Avenue,Flatiron District,455.71,0,294.6176373134328
"The Paul, an Ascend Hotel Collection Member",Flatiron District,304.03000000000003,0,294.6176373134328
Safehouse Suites Manhattan,Midtown,8439.375,0,245.98121224627874
Cambria hotel & suites New York - Chelsea,Flatiron District,388.85315,0,294.6176373134328
NYC Vacation Suites,East Harlem,500.0,0,121.45999165354331
Fairfield Inn New York Manhattan/Financial District,Financial District,278.525,0,208.96072712328765
Vacayo Premium East Side Apartments,East Village,347.1,0,159.5356283068783
NobleDEN Hotel,Little Italy,354.2161,0,170.56605126582278
Orchard Street Hotel,Lower East Side,399.5,0,158.55794867075664
Upper East Side Apartments,Upper East Side,599.5,0,165.82365635198136
1 Hotel Central Park,Midtown,746.74,0,245.98121224627874
Arlo Hudson Square,Tribeca,409.05,0,274.64551810344824
The New York EDITION,Flatiron District,923.525,0,294.6176373134328
The Bowery Suites,SoHo,406.5,0,197.69398796296298
Hotel Cliff,Washington Heights,187.95485,0,91.67719002293578
Comfort Inn Lower East Side,Lower East Side,204.01690000000002,0,158.55794867075664
Hotel Indigo Lower East Side New York,Lower East Side,396.86085,0,158.55794867075664
Residence Inn Marriott New York Downtown Manhattan/WTC Area,Financial District,319.03000000000003,0,208.96072712328765
Midtown West Vacation Rentals,East Harlem,249.705,0,121.45999165354331
Edge Hotel,Washington Heights,284.3,0,91.67719002293578
Q&A Residential Hotel,Financial District,749.1129000000001,0,208.96072712328765
Holiday Inn Manhattan-Financial District,Financial District,146.47115,0,208.96072712328765
Aloft Manhattan Downtown - Financial District,Financial District,277.6,0,208.96072712328765
RIFF Downtown,Financial District,184.19,0,208.96072712328765
Jet Luxury at the Trump SoHo,SoHo,692.405,0,197.69398796296298
The Central Park North,Harlem,171.89715,0,112.78284126547456
Morningside Inn,Upper West Side,150.84,0,164.86134589041097
Beautiful Studio Near Central Park,Upper East Side,180.94,0,165.82365635198136
Fairfield Inn & Suites New York Manhattan / Central Park,Columbus Circle,254.04500000000002,0,258.56
Vacayo Affordable East Side Apartments,East Village,270.42,0,159.5356283068783
Vacayo Affordable West Side Apartments,Tribeca,245.19,0,274.64551810344824
3 West Club,Midtown,249.83,0,245.98121224627874
The Melva Inn - Harlem,Harlem,134.11035,0,112.78284126547456
Bryant Park Studio Apartment next to Times Square,Garment District,179.436,0,318.4047013157895
Courtyard New York Downtown Manhattan/World Trade Center,Financial District,317.07,0,208.96072712328765
Central Park West Hostel,Upper West Side,35.5,0,164.86134589041097
EVEN Hotel New York- Midtown East,Turtle Bay,219.44,0,364.79716666666667
HGU New York,Flatiron District,354.45,0,294.6176373134328
Heritage Hotel,Flatiron District,169.02465,0,294.6176373134328
Hyatt House New York/Chelsea,Flatiron District,409.0,0,294.6176373134328
Green Holidays Apartments,Garment District,270.5395,0,318.4047013157895
Sago Hotel,Lower East Side,567.205,0,158.55794867075664
Executive Class at MTS Hotel,Midtown,355.0,0,245.98121224627874
Cozy Studio,Turtle Bay,182.6747,0,364.79716666666667
Beautiful 1 Bedroom Apartment,Upper West Side,150.81,0,164.86134589041097
New York Guest Suites,Flatiron District,107.5,0,294.6176373134328
Four Seasons New York Downtown,Tribeca,1039.655,0,274.64551810344824
Four Points By Sheraton New York Downtown,Financial District,259.97,0,208.96072712328765
The Park Ave North,East Harlem,222.3897,0,121.45999165354331
Arlo NoMad,Flatiron District,374.025,0,294.6176373134328
The Bernic Hotel,Turtle Bay,339.0,0,364.79716666666667
Raintree at The Manhattan Club,Midtown,0.0,0,245.98121224627874
11 Howard,Chinatown,419.06219999999996,0,153.70858168316832
Green Acre,Turtle Bay,200.97,0,364.79716666666667
"The Beekman, A Thompson Hotel",Financial District,419.0237,0,208.96072712328765
Amazing Studio in the Heart of Manhattan,Upper East Side,154.0253,0,165.82365635198136
Renovated 2 BR Central Park,Columbus Circle,229.91,0,258.56
Beekman Tower by Bridgestreet,Turtle Bay,230.14999999999998,0,364.79716666666667
Hello Apartments NYC,Garment District,260.5412,0,318.4047013157895
DoubleTree by Hilton New York Times Square West,Clinton,234.47000000000003,0,165.18030573843416
Hotel 50 Bowery NYC,Chinatown,339.5544,0,153.70858168316832
AKA Central Park,Midtown,534.88,0,245.98121224627874
Hotel Richland New York,Lower East Side,219.0,0,158.55794867075664
Oakwood at The Nash,Tudor City,420.3695,0,418.27020000000005
AKA Wall Street,Financial District,632.44,0,208.96072712328765
Beautiful Studio near Central Park,Upper West Side,180.65,0,164.86134589041097
Four Points By Sheraton Manhattan Midtown West,Clinton,191.03154999999998,0,165.18030573843416
Gansevoort Meatpacking,West Village,415.45000000000005,0,200.29409194078949
Crowne Plaza Midtown Manhattan,Clinton,256.13,0,165.18030573843416
Carnegie Hotel,Midtown,369.5,0,245.98121224627874
Broadway Hotel and Hostel,Upper West Side,131.84,0,164.86134589041097
The Watson Hotel,Columbus Circle,239.32,0,258.56
Astor on the Park,Central Park,179.33,0,800.53035
Hotel Hayden,Flatiron District,249.98,0,294.6176373134328
Embassy Suites by Hilton New York Midtown Manhattan,Garment District,585.42,0,318.4047013157895
Saint Nicholas Inn,Hamilton Heights,131.8308,0,131.8308
Hilton Garden Inn New York Times Square South,Clinton,0.0,0,165.18030573843416
Opera House Hotel,Mott Haven,189.47,0,86.87978260869565
Rodeway Inn Bronx Zoo,Norwood,170.84,0,78.78933333333333
Ramada Bronx,Co-op City,190.68630000000002,0,115.22876666666667
Days Inn Bronx Near Stadium,South Bronx,155.3497,0,86.93132333333332
Howard Johnson Express Inn Bronx,West Farms,134.45,0,126.14999999999999
Bronx Guesthouse,Wakefield,177.0125,0,88.469140625
Sheridan Hotel,Soundview,183.89,0,70.989
Super 8 Bronx,South Bronx,93.59,0,86.93132333333332
Residence Inn New York The Bronx At Metro Center Atrium,Westchester Heights,249.62,0,92.37428571428572
"Umbrella Hotel, An Ascend Hotel Collection Member",Melrose,224.38,0,130.676
2539,Kensington,149.0,1,87.97435897435898
2595,Midtown,225.0,1,245.98121224627874
3831,Clinton Hill,89.0,1,139.83703703703705
5099,Murray Hill,200.0,1,197.11757901785717
5178,Clinton,79.0,1,165.18030573843416
5238,Chinatown,150.0,1,153.70858168316832
5295,Upper West Side,135.0,1,164.86134589041097
5441,Clinton,85.0,1,165.18030573843416
5803,Greenwood,89.0,1,135.74666666666667
6021,Upper West Side,85.0,1,164.86134589041097
6848,Williamsburg,140.0,1,137.40992321323094
7097,Fort Greene,215.0,1,146.19026548672565
7322,Chelsea,140.0,1,188.13311841004185
7726,Crown Heights,99.0,1,116.16734693877551
8024,Park Slope,130.0,1,156.9579831932773
8025,Park Slope,80.0,1,156.9579831932773
8110,Park Slope,110.0,1,156.9579831932773
8490,Bedford Stuyvesant,120.0,1,105.70102090422947
8505,Windsor Terrace,60.0,1,126.875
9357,Clinton,150.0,1,165.18030573843416
9518,Inwood,44.0,1,91.49193548387096
9657,East Village,180.0,1,159.5356283068783
9668,Harlem,50.0,1,112.78284126547456
9704,Harlem,52.0,1,112.78284126547456
9782,Greenpoint,55.0,1,136.96753246753246
9783,Harlem,50.0,1,112.78284126547456
10452,Bedford Stuyvesant,70.0,1,105.70102090422947
10962,Greenwood,89.0,1,135.74666666666667
11708,Bushwick,85.0,1,90.89435989256938
12048,Lower East Side,40.0,1,158.55794867075664
12192,East Village,68.0,1,159.5356283068783
12299,Greenwood,120.0,1,135.74666666666667
12303,Fort Greene,120.0,1,146.19026548672565
12318,Upper West Side,135.0,1,164.86134589041097
12343,Harlem,150.0,1,112.78284126547456
12627,Prospect Lefferts Gardens,150.0,1,98.17100371747212
12937,Hunters Point,130.0,1,117.14079422382672
12940,Bedford Stuyvesant,110.0,1,105.70102090422947
13394,Fort Greene,80.0,1,146.19026548672565
13808,Bedford Stuyvesant,80.0,1,105.70102090422947
14287,Upper West Side,151.0,1,164.86134589041097
14290,Williamsburg,228.0,1,137.40992321323094
14314,Greenpoint,144.0,1,136.96753246753246
14322,Gramercy,200.0,1,168.1011574074074
14377,Williamsburg,150.0,1,137.40992321323094
14991,Lower East Side,110.0,1,158.55794867075664
15220,Clinton,69.0,1,165.18030573843416
15338,Greenpoint,49.0,1,136.96753246753246
15341,SoHo,180.0,1,197.69398796296298
15385,Williamsburg,80.0,1,137.40992321323094
15711,Upper East Side,250.0,1,165.82365635198136
16326,Prospect Heights,200.0,1,138.7037037037037
16338,Clinton Hill,55.0,1,139.83703703703705
16421,Clinton,52.0,1,165.18030573843416
16580,East Village,80.0,1,159.5356283068783
16595,Williamsburg,275.0,1,137.40992321323094
16821,East Village,99.0,1,159.5356283068783
16974,East Harlem,225.0,1,121.45999165354331
17037,East Village,230.0,1,159.5356283068783
17092,Clinton,51.0,1,165.18030573843416
17693,Washington Heights,65.0,1,91.67719002293578
17747,Clinton Hill,105.0,1,139.83703703703705
18127,East Village,190.0,1,159.5356283068783
18152,Upper East Side,200.0,1,165.82365635198136
18198,Woodside,70.0,1,95.76068376068376
18590,Fort Greene,95.0,1,146.19026548672565
18728,Chelsea,150.0,1,188.13311841004185
18764,Williamsburg,145.0,1,137.40992321323094
19159,Harlem,110.0,1,112.78284126547456
19169,Lower East Side,285.0,1,158.55794867075664
19282,Flatbush,130.0,1,92.42756183745583
19319,Lower East Side,94.0,1,158.55794867075664
19812,Williamsburg,105.0,1,137.40992321323094
20299,East Village,60.0,1,159.5356283068783
20611,Williamsburg,85.0,1,137.40992321323094
20724,Bushwick,65.0,1,90.89435989256938
20734,Prospect Heights,131.0,1,138.7037037037037
20755,Clinton Hill,98.0,1,139.83703703703705
20853,Prospect Heights,250.0,1,138.7037037037037
21293,Bushwick,105.0,1,90.89435989256938
21456,Upper West Side,140.0,1,164.86134589041097
21644,Harlem,89.0,1,112.78284126547456
21794,Chelsea,98.0,1,188.13311841004185
22911,Bedford Stuyvesant,125.0,1,105.70102090422947
22918,Harlem,60.0,1,112.78284126547456
23135,Carroll Gardens,175.0,1,151.22549019607843
23501,Washington Heights,65.0,1,91.67719002293578
24143,Williamsburg,101.0,1,137.40992321323094
24285,Park Slope,220.0,1,156.9579831932773
25235,Bedford Stuyvesant,125.0,1,105.70102090422947
25406,Williamsburg,80.0,1,137.40992321323094
25696,Harlem,100.0,1,112.78284126547456
26012,Gowanus,200.0,1,145.79365079365078
26362,Clinton,59.0,1,165.18030573843416
26520,Clinton Hill,125.0,1,139.83703703703705
26559,East Village,140.0,1,159.5356283068783
26785,Greenwood,120.0,1,135.74666666666667
26933,East Village,350.0,1,159.5356283068783
26954,Gramercy,199.0,1,168.1011574074074
26969,Williamsburg,325.0,1,137.40992321323094
27006,Upper West Side,235.0,1,164.86134589041097
27385,East Village,225.0,1,159.5356283068783
27531,Greenwood,99.0,1,135.74666666666667
27644,Harlem,170.0,1,112.78284126547456
27759,Upper West Side,170.0,1,164.86134589041097
28321,Prospect Lefferts Gardens,75.0,1,98.17100371747212
28396,Williamsburg,90.0,1,137.40992321323094
28907,Upper East Side,150.0,1,165.82365635198136
29012,Washington Heights,85.0,1,91.67719002293578
29013,Bedford Stuyvesant,70.0,1,105.70102090422947
29455,Harlem,120.0,1,112.78284126547456
29628,Clinton Hill,89.0,1,139.83703703703705
